subID,block,trial,image,imageIdx,cueIdx,cue_string,congruent,response,accuracy,RT, cueDuration,learningRound
10,1,1, S3-12.jpg,1,2, blue,0,1,1,2.4662,1.25,1
10,1,2, S3-12.jpg,1,1, red,1,2,0,1.9996,1.55,1
10,1,3, S3-12.jpg,1,3, yellow, NaN,1,1,2.2493,1.4,1
10,1,4, S3-12.jpg,1,1, red,1,1,1,2.2496,1.5333,1
10,1,5, S3-12.jpg,1,3, yellow, NaN,1,1,2.568,1.9333,1
10,1,6, S3-12.jpg,1,1, red,1,1,1,1.8163,1.4167,1
10,1,7, S3-12.jpg,1,2, blue,0,2,0,0.9397,1.25,1
10,1,8, S3-12.jpg,1,2, blue,0,1,1,1.9996,1.55,1
10,1,9, S3-12.jpg,1,2, blue,0,1,1,1.7516,1.2833,1
10,1,10, S3-12.jpg,1,1, red,1,1,1,0.5784,1.2667,1
10,1,11, S3-12.jpg,1,1, red,1,1,1,1.2379,1.5,1
10,1,12, S4-20.jpg,2,1, red,0,1,0,0.6647,1.7667,1
10,1,13, S3-12.jpg,1,2, blue,0,1,1,2.7684,1.3833,1
10,1,14, S3-12.jpg,1,3, yellow, NaN,1,1,1.6831,1.25,1
10,1,15, S3-12.jpg,1,2, blue,0,1,1,3.7989,3.25,1
10,1,16, S3-12.jpg,1,1, red,1,1,1,2.816,1.7,1
10,1,17, S3-12.jpg,1,1, red,1,1,1,1.8164,1.3,1
10,1,18, S3-12.jpg,1,3, yellow, NaN,1,1,2.3161,1.8833,1
10,1,19, S3-12.jpg,1,2, blue,0,1,1,2.0852,1.2667,1
10,1,20, S3-12.jpg,1,3, yellow, NaN,1,1,1.8996,1.25,1
10,1,21, S3-12.jpg,1,3, yellow, NaN,1,1,2.2163,1.7833,1
10,1,22, S3-12.jpg,1,1, red,1,1,1,1.9161,1.3167,1
10,1,23, S4-20.jpg,2,3, yellow, NaN,1,0,1.3832,1.3667,1
10,1,24, S3-12.jpg,1,1, red,1,1,1,1.7665,1.2667,1
10,1,25, S3-12.jpg,1,1, red,1,1,1,1.8998,1.3167,1
10,1,26, S4-20.jpg,2,2, blue,1,2,1,2.0995,1.2833,1
10,1,27, S3-12.jpg,1,3, yellow, NaN,1,1,2.4662,1.65,1
10,1,28, S3-12.jpg,1,1, red,1,1,1,2.0838,1.3833,1
10,1,29, S4-20.jpg,2,3, yellow, NaN,2,1,2.0164,1.3,1
10,1,30, S3-12.jpg,1,1, red,1,1,1,2.1679,1.5167,1
10,1,31, S3-12.jpg,1,1, red,1,1,1,1.9495,1.4833,1
10,1,32, S3-12.jpg,1,3, yellow, NaN,1,1,1.9662,1.4667,1
10,1,33, S4-20.jpg,2,3, yellow, NaN,2,1,2.2827,1.6667,1
10,1,34, S3-12.jpg,1,2, blue,0,1,1,2.4161,1.8,1
10,1,35, S3-12.jpg,1,3, yellow, NaN,1,1,1.7666,1.2833,1
10,1,36, S4-20.jpg,2,1, red,0,1,0,1.4831,1.45,1
10,1,37, S4-20.jpg,2,3, yellow, NaN,2,1,2.233,1.4,1
10,1,38, S4-20.jpg,2,2, blue,1,2,1,2.1163,1.4167,1
10,1,39, S4-20.jpg,2,1, red,0,2,1,1.9663,1.3,1
10,1,40, S4-20.jpg,2,3, yellow, NaN,2,1,1.9495,1.4333,1
10,1,41, S3-12.jpg,1,3, yellow, NaN,1,1,2.3661,1.35,1
10,1,42, S3-12.jpg,1,2, blue,0,1,1,2.0513,1.3333,1
10,1,43, S4-20.jpg,2,2, blue,1,2,1,3.0181,1.3333,1
10,1,44, S3-12.jpg,1,3, yellow, NaN, NaN,0, NaN,1.6167,1
10,1,45, S3-12.jpg,1,2, blue,0,1,1,2.6994,1.6833,1
10,1,46, S4-20.jpg,2,3, yellow, NaN,2,1,2.0496,1.35,1
10,1,47, S4-20.jpg,2,2, blue,1,2,1,2.3494,1.5833,1
10,1,48, S4-20.jpg,2,3, yellow, NaN,2,1,2.4662,1.8667,1
10,1,49, S4-20.jpg,2,3, yellow, NaN,2,1,1.984,1.3667,1
10,1,50, S4-20.jpg,2,2, blue,1,2,1,2.4327,1.3167,1
10,1,51, S4-20.jpg,2,2, blue,1,2,1,2.1662,1.5333,1
10,1,52, S3-12.jpg,1,2, blue,0,1,1,2.8327,1.7167,1
10,1,53, S4-20.jpg,2,2, blue,1, NaN,0, NaN,1.35,1
10,1,54, S4-20.jpg,2,1, red,0,2,1,2.5495,1.7333,1
10,1,55, S3-12.jpg,1,1, red,1,1,1,2.4661,1.9167,1
10,1,56, S3-12.jpg,1,1, red,1,1,1,2.5997,1.3667,1
10,1,57, S4-20.jpg,2,3, yellow, NaN,2,1,2.7668,1.85,1
10,1,58, S3-12.jpg,1,1, red,1,1,1,2.3828,1.3833,1
10,1,59, S4-20.jpg,2,2, blue,1,2,1,2.4846,1.8333,1
10,1,60, S4-20.jpg,2,1, red,0,2,1,3.4158,1.5167,1
10,1,61, S4-20.jpg,2,1, red,0,2,1,2.0163,1.5,1
10,1,62, S4-20.jpg,2,3, yellow, NaN,1,0,0.9677,1.25,1
10,1,63, S4-20.jpg,2,2, blue,1,2,1,3.016,1.75,1
10,1,64, S4-20.jpg,2,1, red,0,2,1,1.85,1.25,1
10,1,65, S4-20.jpg,2,3, yellow, NaN,2,1,1.9829,1.4333,1
10,1,66, S4-20.jpg,2,2, blue,1,2,1,2.0162,1.45,1
10,1,67, S4-20.jpg,2,2, blue,1,2,1,2.1329,1.5667,1
10,1,68, S4-20.jpg,2,1, red,0,2,1,2.1662,1.8167,1
10,1,69, S4-20.jpg,2,3, yellow, NaN,2,1,0.4657,1.4667,1
10,1,70, S4-20.jpg,2,3, yellow, NaN,2,1,1.9996,1.6,1
10,1,71, S4-20.jpg,2,2, blue,1,2,1,0.3079,1.3333,1
10,1,72, S4-20.jpg,2,2, blue,1,2,1,1.5812,1.6333,1
10,1,73, S4-20.jpg,2,1, red,0,2,1,1.9329,1.25,1
10,1,74, S4-20.jpg,2,3, yellow, NaN,2,1,0.7566,1.9,1
10,1,75, S4-20.jpg,2,2, blue,1,2,1,0.3842,1.4833,1