subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration,repeatedTrial
 24, 1, 1, S3-12.jpg, 1, 0.95, 366, 1, 1, 6.1557, 6.1644
 24, 1, 2, S3-12.jpg, 1, 0.95, 39, 1, 1, 0.6440, 0.6452
 24, 1, 3, S4-20.jpg, 2, 0.90, 33, 2, 1, 0.5470, 0.5478
 24, 1, 4, S4-20.jpg, 2, 0.90, 41, 2, 1, 0.7302, 0.7312
 24, 1, 5, S4-20.jpg, 2, 0.85, 34, 2, 1, 0.5852, 0.5861
 24, 1, 6, S3-12.jpg, 1, 0.85, 44, 1, 1, 0.7536, 0.7544
 24, 1, 7, S3-12.jpg, 1, 0.80, 44, 1, 1, 0.7404, 0.7411
 24, 1, 8, S3-12.jpg, 1, 0.80, 43, 1, 1, 0.7229, 0.7244
 24, 1, 9, S3-12.jpg, 1, 0.75, 49, 1, 1, 0.8562, 0.8569
 24, 1, 10, S3-12.jpg, 1, 0.75, 40, 1, 1, 0.6689, 0.6701
 24, 1, 11, S4-20.jpg, 2, 0.70, 78, 2, 1, 1.3713, 1.3721
 24, 1, 12, S3-12.jpg, 1, 0.70, 82, 2, 0, 1.4221, 1.4230
 24, 1, 13, S4-20.jpg, 2, 0.65, 54, 2, 1, 0.8936, 0.8945
 24, 1, 14, S3-12.jpg, 1, 0.65, 76, 2, 0, 1.3102, 1.3109
 24, 1, 15, S4-20.jpg, 2, 0.60, 119, 1, 0, 2.0424, 2.0438
 24, 1, 16, S3-12.jpg, 1, 0.60, 46, 2, 0, 0.7764, 0.7772
 24, 1, 17, S4-20.jpg, 2, 0.55, 64, 2, 1, 1.1230, 1.1237
 24, 1, 18, S4-20.jpg, 2, 0.55, 106, 1, 0, 1.8553, 1.8561
 24, 1, 19, S3-12.jpg, 1, 0.50, 50, 2, 0, 0.8267, 0.8275
 24, 1, 20, S3-12.jpg, 1, 0.50, 84, 1, 1, 1.4599, 1.4607